Date,Neutral,Anti,Pro
11/25/2008,0,0,0
11/26/2008,0,0,0
11/27/2008,0,0,0
11/28/2008,0,0,0
11/29/2008,0,0,0
11/30/2008,0,0,0
12/01/2008,0,0,0
12/02/2008,0,0,0
12/03/2008,0,0,0
12/04/2008,0,0,0
12/05/2008,0,0,0
12/06/2008,0,0,0
12/07/2008,0,0,0
12/08/2008,0,0,0
12/09/2008,0,0,0
12/10/2008,0,0,0
12/11/2008,0,0,0
12/12/2008,0,0,0
12/13/2008,0,0,0
12/14/2008,0,0,0
12/15/2008,0,0,0
12/16/2008,0,0,0
12/17/2008,0,0,0
12/18/2008,0,0,0
12/19/2008,0,0,0
12/20/2008,0,0,0
12/21/2008,0,0,0
12/22/2008,0,0,0
12/23/2008,0,0,0
12/24/2008,0,0,0
12/25/2008,0,0,0
12/26/2008,0,0,0
12/27/2008,0,0,0
12/28/2008,0,0,0
12/29/2008,0,0,0
12/30/2008,0,0,0
12/31/2008,0,0,0
01/01/2009,0,0,0
01/02/2009,0,0,0
01/03/2009,0,0,0
01/04/2009,0,0,0
01/05/2009,0,0,0
01/06/2009,0,0,0
01/07/2009,0,0,0
01/08/2009,0,0,0
01/09/2009,0,0,0
01/10/2009,0,0,0
01/11/2009,0,0,0
01/12/2009,0,0,0
1/13/2009,0,0,0
1/14/2009,0,0,0
1/15/2009,0,0,0
1/16/2009,0,0,0
1/17/2009,0,0,0
1/18/2009,0,0,0
1/19/2009,0,0,0
1/20/2009,0,0,0
1/21/2009,0,0,0
1/22/2009,0,0,0
1/23/2009,0,0,0
1/24/2009,0,0,0
1/25/2009,0,0,0
1/26/2009,0,0,0
1/27/2009,0,0,0
1/28/2009,0,0,0
1/29/2009,0,0,0
1/30/2009,0,0,0
1/31/2009,0,0,0
02/01/2009,0,0,0
02/02/2009,0,0,0
02/03/2009,0,0,0
02/04/2009,0,0,0
02/05/2009,0,0,0
02/06/2009,0,0,0
02/07/2009,0,0,0
02/08/2009,0,0,0
02/09/2009,0,0,0
02/10/2009,0,0,0
02/11/2009,0,0,0
02/12/2009,0,0,0
2/13/2009,0,0,0
2/14/2009,0,0,0
2/15/2009,0,0,0
2/16/2009,0,0,0
2/17/2009,0,0,0
2/18/2009,0,0,0
2/19/2009,0,0,0
2/20/2009,0,0,0
2/21/2009,0,0,0
2/22/2009,0,0,0
2/23/2009,0,0,0
2/24/2009,0,0,0
2/25/2009,0,0,0
2/26/2009,0,0,0
2/27/2009,0,0,0
2/28/2009,0,0,0
03/01/2009,0,0,0
03/02/2009,0,0,0
03/03/2009,0,0,0
03/04/2009,0,0,0
03/05/2009,0,0,0
03/06/2009,0,0,0
03/07/2009,0,0,0
03/08/2009,0,0,0
03/09/2009,0,0,0
03/10/2009,0,0,0
03/11/2009,0,0,0
03/12/2009,0,0,0
3/13/2009,0,0,0
3/14/2009,0,0,0
3/15/2009,0,0,0
3/16/2009,0,0,0
3/17/2009,0,0,0
3/18/2009,0,0,0
3/19/2009,0,0,0
3/20/2009,0,0,0
3/21/2009,0,0,0
3/22/2009,0,0,0
3/23/2009,0,0,0
3/24/2009,0,0,0
3/25/2009,0,0,0
3/26/2009,0,0,0
3/27/2009,0,0,0
3/28/2009,0,0,0
3/29/2009,0,0,0
3/30/2009,0,0,0
3/31/2009,0,0,0
04/01/2009,0,0,0
04/02/2009,0,0,0
04/03/2009,0,0,0
04/04/2009,0,0,0
04/05/2009,0,0,0
04/06/2009,0,0,0
04/07/2009,0,0,0
04/08/2009,0,0,0
04/09/2009,0,0,0
04/10/2009,0,0,0
04/11/2009,0,0,0
04/12/2009,0,0,0
4/13/2009,0,0,0
4/14/2009,0,0,0
4/15/2009,0,0,0
4/16/2009,0,0,0
4/17/2009,0,0,0
4/18/2009,0,0,0
4/19/2009,0,0,0
4/20/2009,0,0,0
4/21/2009,0,0,0
4/22/2009,0,0,0
4/23/2009,0,0,0
4/24/2009,0,0,0
4/25/2009,0,0,0
4/26/2009,0,0,0
4/27/2009,0,0,0
4/28/2009,0,0,0
4/29/2009,0,0,0
4/30/2009,0,0,0
05/01/2009,0,0,0
05/02/2009,0,0,0
05/03/2009,0,0,0
05/04/2009,0,0,0
05/05/2009,0,0,0
05/06/2009,0,0,0
05/07/2009,0,0,0
05/08/2009,0,0,0
05/09/2009,0,0,0
05/10/2009,0,0,0
05/11/2009,0,0,0
05/12/2009,0,0,0
5/13/2009,0,0,0
5/14/2009,0,0,0
5/15/2009,0,0,0
5/16/2009,0,0,0
5/17/2009,0,0,0
5/18/2009,0,0,0
5/19/2009,0,0,0
5/20/2009,0,0,0
5/21/2009,0,0,0
5/22/2009,0,0,0
5/23/2009,0,0,0
5/24/2009,0,0,0
5/25/2009,0,0,0
5/26/2009,0,0,0
5/27/2009,0,0,0
5/28/2009,0,0,0
5/29/2009,0,0,0
5/30/2009,0,0,0
5/31/2009,0,0,0
06/01/2009,0,0,0
06/02/2009,0,0,0
06/03/2009,0,0,0
06/04/2009,0,0,0
06/05/2009,0,0,0
06/06/2009,0,0,0
06/07/2009,0,0,0
06/08/2009,0,0,0
06/09/2009,0,0,0
06/10/2009,0,0,0
06/11/2009,0,0,0
06/12/2009,0,0,0
6/13/2009,0,0,0
6/14/2009,0,0,0
6/15/2009,0,0,0
6/16/2009,0,0,0
6/17/2009,0,0,0
6/18/2009,0,0,0
6/19/2009,0,0,0
6/20/2009,0,0,0
6/21/2009,0,0,0
6/22/2009,0,0,0
6/23/2009,0,0,0
6/24/2009,0,0,0
6/25/2009,0,0,0
6/26/2009,0,0,0
6/27/2009,0,0,0
6/28/2009,0,0,0
6/29/2009,0,0,0
6/30/2009,0,0,0
07/01/2009,0,0,0
07/02/2009,0,0,0
07/03/2009,0,0,0
07/04/2009,0,0,0
07/05/2009,0,0,0
07/06/2009,0,0,0
07/07/2009,0,0,0
07/08/2009,0,0,0
07/09/2009,0,0,0
07/10/2009,0,0,0
07/11/2009,0,0,0
07/12/2009,0,0,0
7/13/2009,0,0,0
7/14/2009,0,0,0
7/15/2009,0,0,0
7/16/2009,0,0,0
7/17/2009,0,0,0
7/18/2009,0,0,0
7/19/2009,0,0,0
7/20/2009,0,0,0
7/21/2009,0,0,0
7/22/2009,0,0,0
7/23/2009,0,0,0
7/24/2009,0,0,0
7/25/2009,0,0,0
7/26/2009,0,0,0
7/27/2009,0,0,0
7/28/2009,0,0,0
7/29/2009,0,0,0
7/30/2009,0,0,0
7/31/2009,0,0,0
08/01/2009,0,0,0
08/02/2009,0,0,0
08/03/2009,0,0,0
08/04/2009,0,0,0
08/05/2009,0,0,0
08/06/2009,0,0,1
08/07/2009,0,0,0
08/08/2009,0,0,0
08/09/2009,0,0,0
08/10/2009,0,0,0
08/11/2009,0,0,0
08/12/2009,0,0,0
8/13/2009,0,0,0
8/14/2009,0,0,0
8/15/2009,0,0,0
8/16/2009,0,0,0
8/17/2009,0,0,1
8/18/2009,0,0,0
8/19/2009,0,0,0
8/20/2009,0,0,0
8/21/2009,0,0,0
8/22/2009,0,0,0
8/23/2009,0,0,0
8/24/2009,0,0,0
8/25/2009,0,0,0
8/26/2009,0,0,1
8/27/2009,0,0,0
8/28/2009,0,0,0
8/29/2009,0,0,1
8/30/2009,0,0,0
8/31/2009,0,0,0
09/01/2009,0,0,0
09/02/2009,0,0,0
09/03/2009,0,0,0
09/04/2009,0,0,0
09/05/2009,0,0,0
09/06/2009,0,0,0
09/07/2009,0,0,0
09/08/2009,0,0,0
09/09/2009,0,0,0
09/10/2009,0,0,0
09/11/2009,0,0,0
09/12/2009,0,0,0
9/13/2009,0,0,0
9/14/2009,0,0,0
9/15/2009,0,0,0
9/16/2009,0,0,0
9/17/2009,0,0,0
9/18/2009,0,0,0
9/19/2009,0,0,0
9/20/2009,0,0,0
9/21/2009,0,0,1
9/22/2009,0,0,0
9/23/2009,0,0,0
9/24/2009,0,0,0
9/25/2009,0,0,0
9/26/2009,0,0,0
9/27/2009,0,0,0
9/28/2009,0,0,0
9/29/2009,0,1,0
9/30/2009,0,0,0
10/01/2009,0,0,0
10/02/2009,0,0,0
10/03/2009,0,2,0
10/04/2009,1,0,0
10/05/2009,0,0,0
10/06/2009,0,0,1
10/07/2009,0,0,0
10/08/2009,0,0,2
10/09/2009,0,0,1
10/10/2009,0,0,1
10/11/2009,0,0,0
10/12/2009,1,0,0
10/13/2009,2,0,0
10/14/2009,0,0,0
10/15/2009,0,0,0
10/16/2009,0,0,0
10/17/2009,0,0,0
10/18/2009,0,1,0
10/19/2009,0,0,0
10/20/2009,0,0,0
10/21/2009,0,0,0
10/22/2009,0,0,0
10/23/2009,0,0,0
10/24/2009,0,0,0
10/25/2009,0,0,0
10/26/2009,0,0,0
10/27/2009,0,0,0
10/28/2009,1,0,0
10/29/2009,0,0,0
10/30/2009,0,0,0
10/31/2009,0,0,0
11/01/2009,0,0,0
11/02/2009,0,0,1
11/03/2009,0,0,0
11/04/2009,0,0,0
11/05/2009,0,0,0
11/06/2009,0,0,0
11/07/2009,0,0,1
11/08/2009,0,0,0
11/09/2009,0,0,0
11/10/2009,0,0,0
11/11/2009,0,0,0
11/12/2009,0,0,1
11/13/2009,0,0,0
11/14/2009,0,0,0
11/15/2009,0,0,0
11/16/2009,0,0,0
11/17/2009,0,0,0
11/18/2009,0,0,0
11/19/2009,0,0,0
11/20/2009,0,0,0
11/21/2009,0,0,0
11/22/2009,0,0,0
11/23/2009,0,0,0
11/24/2009,0,0,0
11/25/2009,0,0,0
11/26/2009,0,0,0
11/27/2009,0,0,0
11/28/2009,0,0,0
11/29/2009,0,0,1
11/30/2009,0,0,0
12/01/2009,0,0,0
12/02/2009,0,1,0
12/03/2009,0,0,0
12/04/2009,0,0,0
12/05/2009,0,0,0
12/06/2009,0,0,0
12/07/2009,0,0,0
12/08/2009,0,1,0
12/09/2009,0,0,0
12/10/2009,0,0,0
12/11/2009,0,0,0
12/12/2009,0,0,0
12/13/2009,0,0,0
12/14/2009,0,0,0
12/15/2009,0,0,0
12/16/2009,0,0,1
12/17/2009,0,1,0
12/18/2009,0,0,0
12/19/2009,0,0,0
12/20/2009,0,1,0
12/21/2009,0,0,0
12/22/2009,0,0,0
12/23/2009,0,0,0
12/24/2009,0,0,1
12/25/2009,0,0,0
12/26/2009,0,0,0
12/27/2009,0,0,0
12/28/2009,0,0,0
12/29/2009,0,0,0
12/30/2009,0,0,0
12/31/2009,0,0,0
01/01/2010,0,0,0
01/02/2010,0,0,0
01/03/2010,0,0,0
01/04/2010,0,0,0
01/05/2010,0,0,1
01/06/2010,0,0,1
01/07/2010,0,1,0
01/08/2010,0,0,0
01/09/2010,0,0,0
01/10/2010,0,0,0
01/11/2010,0,0,0
01/12/2010,0,0,0
1/13/2010,0,0,0
1/14/2010,0,0,0
1/15/2010,0,0,0
1/16/2010,0,0,0
1/17/2010,0,0,0
1/18/2010,0,0,0
1/19/2010,0,0,0
1/20/2010,0,0,0
1/21/2010,0,0,0
1/22/2010,0,0,0
1/23/2010,0,0,0
1/24/2010,0,0,1
1/25/2010,0,0,0
1/26/2010,0,0,0
1/27/2010,0,0,0
1/28/2010,0,0,0
1/29/2010,0,0,1
1/30/2010,0,0,0
1/31/2010,0,0,0
02/01/2010,0,0,0
02/02/2010,0,0,0
02/03/2010,0,0,0
02/04/2010,0,0,0
02/05/2010,0,0,0
02/06/2010,0,0,0
02/07/2010,0,0,0
02/08/2010,0,0,0
02/09/2010,0,0,0
02/10/2010,0,0,0
02/11/2010,1,1,0
02/12/2010,0,0,0
2/13/2010,0,0,0
2/14/2010,0,0,2
2/15/2010,0,0,0
2/16/2010,0,0,0
2/17/2010,0,0,0
2/18/2010,0,0,1
2/19/2010,0,1,0
2/20/2010,0,0,0
2/21/2010,0,0,0
2/22/2010,0,0,0
2/23/2010,0,0,1
2/24/2010,0,0,0
2/25/2010,0,1,0
2/26/2010,0,0,0
2/27/2010,0,0,0
2/28/2010,0,0,0
03/01/2010,0,0,0
03/02/2010,0,0,1
03/03/2010,0,0,0
03/04/2010,0,0,0
03/05/2010,0,0,0
03/06/2010,0,0,0
03/07/2010,0,0,1
03/08/2010,0,0,0
03/09/2010,0,0,0
03/10/2010,0,0,0
03/11/2010,0,0,0
03/12/2010,0,0,0
3/13/2010,0,0,0
3/14/2010,0,0,0
3/15/2010,0,0,0
3/16/2010,0,0,1
3/17/2010,0,1,0
3/18/2010,0,0,0
3/19/2010,0,0,0
3/20/2010,0,0,0
3/21/2010,0,0,0
3/22/2010,0,0,0
3/23/2010,0,0,0
3/24/2010,0,0,0
3/25/2010,0,1,0
3/26/2010,0,0,0
3/27/2010,0,0,0
3/28/2010,0,0,0
3/29/2010,0,0,0
3/30/2010,0,0,0
3/31/2010,0,0,0
04/01/2010,0,1,0
04/02/2010,0,1,0
04/03/2010,0,0,0
04/04/2010,0,0,0
04/05/2010,0,0,0
04/06/2010,0,0,1
04/07/2010,0,0,0
04/08/2010,0,0,5
04/09/2010,0,0,0
04/10/2010,0,0,0
04/11/2010,0,0,0
04/12/2010,0,0,0
4/13/2010,0,0,0
4/14/2010,0,0,0
4/15/2010,0,0,0
4/16/2010,0,0,0
4/17/2010,0,0,0
4/18/2010,0,0,1
4/19/2010,0,0,0
4/20/2010,0,0,0
4/21/2010,0,0,1
4/22/2010,0,0,0
4/23/2010,0,0,0
4/24/2010,0,0,0
4/25/2010,0,0,0
4/26/2010,0,0,0
4/27/2010,0,0,1
4/28/2010,0,0,0
4/29/2010,0,0,0
4/30/2010,0,0,0
05/01/2010,0,0,2
05/02/2010,0,0,0
05/03/2010,0,0,0
05/04/2010,0,0,0
05/05/2010,0,0,0
05/06/2010,0,0,0
05/07/2010,0,0,0
05/08/2010,0,0,0
05/09/2010,0,1,0
05/10/2010,0,0,1
05/11/2010,0,0,1
05/12/2010,0,0,0
5/13/2010,0,0,0
5/14/2010,0,0,0
5/15/2010,0,0,0
5/16/2010,0,0,0
5/17/2010,0,0,1
5/18/2010,0,0,1
5/19/2010,0,0,0
5/20/2010,0,0,0
5/21/2010,0,0,0
5/22/2010,0,0,0
5/23/2010,0,0,0
5/24/2010,0,0,1
5/25/2010,0,0,0
5/26/2010,0,0,0
5/27/2010,0,0,0
5/28/2010,0,0,0
5/29/2010,0,0,0
5/30/2010,0,0,0
5/31/2010,0,0,0
06/01/2010,0,0,0
06/02/2010,0,0,0
06/03/2010,0,0,0
06/04/2010,0,0,0
06/05/2010,0,0,0
06/06/2010,0,0,0
06/07/2010,0,0,0
06/08/2010,0,0,1
06/09/2010,0,0,1
06/10/2010,0,0,0
06/11/2010,0,0,0
06/12/2010,0,0,0
6/13/2010,0,0,0
6/14/2010,0,0,0
6/15/2010,0,0,0
6/16/2010,0,0,0
6/17/2010,0,0,0
6/18/2010,0,0,1
6/19/2010,0,1,0
6/20/2010,0,0,0
6/21/2010,0,0,0
6/22/2010,0,1,0
6/23/2010,0,0,0
6/24/2010,0,0,0
6/25/2010,0,0,0
6/26/2010,0,0,0
6/27/2010,0,0,0
6/28/2010,0,0,1
6/29/2010,0,0,0
6/30/2010,0,0,1
07/01/2010,0,0,1
07/02/2010,0,0,3
07/03/2010,0,0,2
07/04/2010,0,0,1
07/05/2010,0,0,0
07/06/2010,0,0,0
07/07/2010,0,0,0
07/08/2010,0,0,0
07/09/2010,0,0,0
07/10/2010,0,0,2
07/11/2010,0,0,1
07/12/2010,0,0,1
7/13/2010,0,0,1
7/14/2010,0,0,0
7/15/2010,0,0,0
7/16/2010,0,0,1
7/17/2010,0,0,0
7/18/2010,0,0,1
7/19/2010,0,0,3
7/20/2010,0,0,0
7/21/2010,0,0,3
7/22/2010,0,0,1
7/23/2010,0,1,1
7/24/2010,0,0,0
7/25/2010,0,0,1
7/26/2010,0,0,0
7/27/2010,0,0,1
7/28/2010,0,0,1
7/29/2010,0,0,5
7/30/2010,0,0,1
7/31/2010,0,0,0
08/01/2010,0,0,2
08/02/2010,0,0,0
08/03/2010,0,0,2
08/04/2010,0,0,1
08/05/2010,0,0,1
08/06/2010,0,0,2
08/07/2010,0,0,0
08/08/2010,0,0,0
08/09/2010,0,0,2
08/10/2010,0,0,3
08/11/2010,0,0,0
08/12/2010,0,0,0
8/13/2010,0,0,2
8/14/2010,0,0,3
8/15/2010,0,0,2
8/16/2010,0,0,0
8/17/2010,0,0,0
8/18/2010,0,0,1
8/19/2010,0,0,1
8/20/2010,0,0,2
8/21/2010,0,0,0
8/22/2010,0,0,2
8/23/2010,0,0,1
8/24/2010,0,0,3
8/25/2010,0,0,1
8/26/2010,0,0,0
8/27/2010,0,0,2
8/28/2010,0,0,1
8/29/2010,0,0,1
8/30/2010,0,0,1
8/31/2010,0,0,0
09/01/2010,0,0,0
09/02/2010,0,0,0
09/03/2010,0,0,0
09/04/2010,0,0,0
09/05/2010,0,0,0
09/06/2010,0,0,4
09/07/2010,0,0,3
09/08/2010,0,0,1
09/09/2010,0,0,0
09/10/2010,0,0,2
09/11/2010,0,0,3
09/12/2010,0,0,3
9/13/2010,0,0,0
9/14/2010,0,0,0
9/15/2010,0,0,4
9/16/2010,0,0,5
9/17/2010,0,0,1
9/18/2010,0,0,1
9/19/2010,0,1,1
9/20/2010,0,0,3
9/21/2010,0,0,0
9/22/2010,0,0,1
9/23/2010,0,0,0
9/24/2010,0,0,1
9/25/2010,0,0,0
9/26/2010,0,0,0
9/27/2010,0,0,2
9/28/2010,0,0,1
9/29/2010,0,0,0
9/30/2010,0,0,1
10/01/2010,0,0,0
10/02/2010,0,0,4
10/03/2010,0,0,1
10/04/2010,0,0,1
10/05/2010,0,0,0
10/06/2010,0,0,3
10/07/2010,0,0,0
10/08/2010,0,0,3
10/09/2010,0,0,1
10/10/2010,0,0,2
10/11/2010,0,0,1
10/12/2010,0,0,3
10/13/2010,0,0,0
10/14/2010,0,0,2
10/15/2010,0,0,0
10/16/2010,0,0,2
10/17/2010,0,0,1
10/18/2010,0,0,6
10/19/2010,0,0,8
10/20/2010,0,0,7
10/21/2010,0,0,0
10/22/2010,0,0,0
10/23/2010,0,0,0
10/24/2010,0,0,1
10/25/2010,0,0,1
10/26/2010,0,0,1
10/27/2010,0,0,14
10/28/2010,0,0,17
10/29/2010,0,0,2
10/30/2010,0,0,3
10/31/2010,0,0,3
11/01/2010,0,0,3
11/02/2010,0,0,14
11/03/2010,0,0,23
11/04/2010,1,0,1
11/05/2010,0,0,5
11/06/2010,0,0,3
11/07/2010,0,0,0
11/08/2010,0,0,3
11/09/2010,0,0,2
11/10/2010,9,0,3
11/11/2010,0,0,31
11/12/2010,0,0,1
11/13/2010,0,0,2
11/14/2010,0,0,2
11/15/2010,0,1,1
11/16/2010,0,0,3
11/17/2010,0,0,3
11/18/2010,0,0,0
11/19/2010,0,0,2
11/20/2010,0,0,2
11/21/2010,0,0,0
11/22/2010,0,1,0
11/23/2010,0,1,1
11/24/2010,0,0,3
11/25/2010,0,0,1
11/26/2010,0,0,2
11/27/2010,0,0,3
11/28/2010,0,0,1
11/29/2010,0,0,1
11/30/2010,0,0,2
12/01/2010,0,1,1
12/02/2010,0,0,2
12/03/2010,0,0,1
12/04/2010,0,0,0
12/05/2010,0,0,0
12/06/2010,0,0,1
12/07/2010,0,0,1
12/08/2010,0,0,2
12/09/2010,0,0,2
12/10/2010,0,0,2
12/11/2010,1,0,8
12/12/2010,0,0,1
12/13/2010,0,0,5
12/14/2010,0,0,11
12/15/2010,0,0,2
12/16/2010,0,0,2
12/17/2010,0,0,3
12/18/2010,0,0,0
12/19/2010,0,0,0
12/20/2010,0,0,2
12/21/2010,0,0,1
12/22/2010,0,0,0
12/23/2010,0,0,1
12/24/2010,0,0,0
12/25/2010,0,0,0
12/26/2010,0,0,1
12/27/2010,0,1,1
12/28/2010,0,0,0
12/29/2010,0,0,3
12/30/2010,0,0,1
12/31/2010,0,0,0
01/01/2011,0,0,1
01/02/2011,0,0,1
01/03/2011,0,0,0
01/04/2011,0,0,2
01/05/2011,0,0,1
01/06/2011,0,0,2
01/07/2011,0,0,3
01/08/2011,0,0,2
01/09/2011,0,0,1
01/10/2011,0,1,0
01/11/2011,0,0,2
01/12/2011,0,0,2
1/13/2011,0,0,2
1/14/2011,0,0,1
1/15/2011,0,0,0
1/16/2011,0,0,1
1/17/2011,0,0,0
1/18/2011,0,0,2
1/19/2011,0,0,4
1/20/2011,0,0,0
1/21/2011,0,0,0
1/22/2011,0,0,0
1/23/2011,0,0,0
1/24/2011,0,0,4
1/25/2011,0,0,2
1/26/2011,0,0,7
1/27/2011,0,0,2
1/28/2011,0,0,0
1/29/2011,0,0,1
1/30/2011,0,0,0
1/31/2011,0,0,0
02/01/2011,0,0,0
02/02/2011,0,0,0
02/03/2011,0,0,2
02/04/2011,0,0,1
02/05/2011,0,0,1
02/06/2011,0,0,2
02/07/2011,0,0,2
02/08/2011,0,0,2
02/09/2011,0,0,0
02/10/2011,0,0,1
02/11/2011,0,0,1
02/12/2011,0,0,1
2/13/2011,0,0,1
2/14/2011,0,0,0
2/15/2011,0,0,0
2/16/2011,0,0,0
2/17/2011,0,0,8
2/18/2011,0,0,2
2/19/2011,0,0,1
2/20/2011,0,0,2
2/21/2011,0,0,0
2/22/2011,0,0,0
2/23/2011,0,2,0
2/24/2011,0,1,1
2/25/2011,0,0,3
2/26/2011,0,0,0
2/27/2011,0,0,1
2/28/2011,0,0,2
03/01/2011,0,0,4
03/02/2011,0,0,0
03/03/2011,0,0,7
03/04/2011,0,0,1
03/05/2011,0,0,1
03/06/2011,0,0,1
03/07/2011,0,0,0
03/08/2011,0,0,1
03/09/2011,0,0,2
03/10/2011,0,1,3
03/11/2011,0,0,1
03/12/2011,0,0,1
3/13/2011,0,0,2
3/14/2011,0,0,3
3/15/2011,0,0,2
3/16/2011,0,0,1
3/17/2011,0,0,3
3/18/2011,0,0,0
3/19/2011,0,0,3
3/20/2011,0,0,0
3/21/2011,0,0,1
3/22/2011,1,0,0
3/23/2011,0,0,3
3/24/2011,0,0,4
3/25/2011,0,0,4
3/26/2011,0,0,0
3/27/2011,0,0,1
3/28/2011,0,1,2
3/29/2011,0,0,1
3/30/2011,0,0,28
3/31/2011,0,0,5
04/01/2011,0,0,1
04/02/2011,0,0,0
04/03/2011,0,0,2
04/04/2011,0,0,4
04/05/2011,0,0,3
04/06/2011,0,0,4
04/07/2011,0,0,1
04/08/2011,0,0,0
04/09/2011,0,0,1
04/10/2011,0,0,2
04/11/2011,0,0,3
04/12/2011,0,0,0
4/13/2011,0,0,1
4/14/2011,0,0,1
4/15/2011,0,0,2
4/16/2011,0,0,6
4/17/2011,0,0,2
4/18/2011,0,0,22
4/19/2011,0,0,6
4/20/2011,0,0,2
4/21/2011,0,0,4
4/22/2011,0,0,6
4/23/2011,0,0,0
4/24/2011,0,0,1
4/25/2011,0,0,4
4/26/2011,0,0,0
4/27/2011,0,0,1
4/28/2011,0,0,2
4/29/2011,0,0,1
4/30/2011,0,0,5
05/01/2011,0,0,1
05/02/2011,0,0,9
