Date,Neutral,Anti,Pro
4/05/2009,0,0,0
5/05/2009,0,0,0
6/05/2009,0,0,0
7/05/2009,0,0,0
8/05/2009,0,0,0
9/05/2009,0,0,0
10/05/2009,0,0,0
11/05/2009,0,0,0
12/05/2009,0,0,0
13/05/2009,0,0,0
14/05/2009,0,0,0
15/05/2009,0,0,0
16/05/2009,0,0,0
17/05/2009,0,0,0
18/05/2009,0,0,0
19/05/2009,0,0,0
20/05/2009,0,0,0
21/05/2009,0,0,0
22/05/2009,0,0,0
23/05/2009,0,0,0
24/05/2009,0,0,0
25/05/2009,0,0,0
26/05/2009,0,0,0
27/05/2009,0,0,0
28/05/2009,0,0,0
29/05/2009,0,0,0
30/05/2009,0,0,0
31/05/2009,0,0,0
1/06/2009,0,0,0
2/06/2009,0,0,0
3/06/2009,0,0,0
4/06/2009,0,0,0
5/06/2009,0,0,0
6/06/2009,0,0,0
7/06/2009,0,0,0
8/06/2009,0,0,0
9/06/2009,0,0,0
10/06/2009,0,0,0
11/06/2009,0,0,0
12/06/2009,0,0,0
13/06/2009,0,0,0
14/06/2009,0,0,0
15/06/2009,0,0,0
16/06/2009,0,0,0
17/06/2009,0,0,0
18/06/2009,0,0,0
19/06/2009,0,0,0
20/06/2009,0,0,0
21/06/2009,0,0,0
22/06/2009,0,0,0
23/06/2009,0,0,0
24/06/2009,0,0,0
25/06/2009,0,0,0
26/06/2009,0,0,0
27/06/2009,0,0,0
28/06/2009,0,0,0
29/06/2009,0,0,0
30/06/2009,0,0,0
1/07/2009,0,0,0
2/07/2009,0,0,0
3/07/2009,0,0,0
4/07/2009,0,0,0
5/07/2009,0,0,0
6/07/2009,0,0,0
7/07/2009,0,0,0
8/07/2009,0,0,0
9/07/2009,0,0,0
10/07/2009,0,0,0
11/07/2009,0,0,0
12/07/2009,0,0,0
13/07/2009,0,0,2
14/07/2009,0,0,0
15/07/2009,0,0,0
16/07/2009,0,0,1
17/07/2009,0,0,2
18/07/2009,0,0,0
19/07/2009,0,1,0
20/07/2009,0,0,5
21/07/2009,0,0,1
22/07/2009,0,0,1
23/07/2009,0,0,3
24/07/2009,0,0,0
25/07/2009,0,0,2
26/07/2009,0,0,1
27/07/2009,0,1,1
28/07/2009,1,1,0
29/07/2009,0,1,0
30/07/2009,0,0,1
31/07/2009,0,0,1
1/08/2009,0,0,0
2/08/2009,0,0,1
3/08/2009,0,0,2
4/08/2009,0,0,0
5/08/2009,0,2,1
6/08/2009,0,0,1
7/08/2009,0,0,0
8/08/2009,0,0,0
9/08/2009,0,0,1
10/08/2009,0,0,0
11/08/2009,0,0,1
12/08/2009,0,0,0
13/08/2009,1,0,0
14/08/2009,0,0,0
15/08/2009,0,0,0
16/08/2009,0,0,2
17/08/2009,0,4,4
18/08/2009,0,2,2
19/08/2009,0,0,3
20/08/2009,0,0,0
21/08/2009,0,0,1
22/08/2009,0,0,2
23/08/2009,0,0,0
24/08/2009,0,0,0
25/08/2009,0,0,0
26/08/2009,0,0,2
27/08/2009,0,0,0
28/08/2009,0,0,2
29/08/2009,1,0,2
30/08/2009,0,0,1
31/08/2009,0,0,1
1/09/2009,1,0,0
2/09/2009,0,1,0
3/09/2009,0,0,0
4/09/2009,0,0,2
5/09/2009,0,0,1
6/09/2009,0,0,3
7/09/2009,0,4,1
8/09/2009,0,1,0
9/09/2009,0,1,1
10/09/2009,2,2,1
11/09/2009,0,3,0
12/09/2009,1,0,0
13/09/2009,0,0,3
14/09/2009,0,1,2
15/09/2009,0,0,0
16/09/2009,0,0,1
17/09/2009,0,0,0
18/09/2009,0,1,0
19/09/2009,1,0,0
20/09/2009,0,1,0
21/09/2009,0,4,0
22/09/2009,1,4,1
23/09/2009,0,0,0
24/09/2009,0,4,0
25/09/2009,0,2,0
26/09/2009,0,1,3
27/09/2009,0,0,0
28/09/2009,1,0,2
29/09/2009,0,1,0
30/09/2009,0,0,1
1/10/2009,0,3,2
2/10/2009,0,3,0
3/10/2009,0,2,0
4/10/2009,2,0,0
5/10/2009,0,1,1
6/10/2009,1,0,4
7/10/2009,0,2,1
8/10/2009,1,0,3
9/10/2009,0,0,2
10/10/2009,1,0,2
11/10/2009,0,1,0
12/10/2009,1,0,1
13/10/2009,2,0,0
14/10/2009,0,0,1
15/10/2009,0,0,2
16/10/2009,0,2,1
17/10/2009,0,0,2
18/10/2009,0,1,0
19/10/2009,0,1,2
20/10/2009,0,3,0
21/10/2009,0,2,0
22/10/2009,0,0,2
23/10/2009,0,0,1
24/10/2009,0,0,0
25/10/2009,1,0,1
26/10/2009,0,0,1
27/10/2009,0,1,0
28/10/2009,2,0,0
29/10/2009,0,0,2
30/10/2009,0,0,1
31/10/2009,0,0,2
1/11/2009,0,1,0
2/11/2009,0,0,3
3/11/2009,0,0,1
4/11/2009,0,0,0
5/11/2009,0,1,2
6/11/2009,1,3,0
7/11/2009,0,0,3
8/11/2009,0,0,3
9/11/2009,0,0,1
10/11/2009,0,2,2
11/11/2009,0,0,1
12/11/2009,0,0,5
13/11/2009,1,0,2
14/11/2009,0,0,2
15/11/2009,0,1,4
16/11/2009,0,1,1
17/11/2009,1,0,0
18/11/2009,0,0,3
19/11/2009,0,0,1
20/11/2009,0,1,0
21/11/2009,0,0,3
22/11/2009,0,0,1
23/11/2009,6,0,0
24/11/2009,0,0,0
25/11/2009,0,2,0
26/11/2009,0,0,3
27/11/2009,0,0,2
28/11/2009,0,0,1
29/11/2009,0,0,1
30/11/2009,0,0,2
1/12/2009,0,0,1
2/12/2009,0,8,1
3/12/2009,0,0,0
4/12/2009,0,0,1
5/12/2009,0,0,0
6/12/2009,0,0,0
7/12/2009,0,2,0
8/12/2009,0,2,2
9/12/2009,0,0,1
10/12/2009,0,0,1
11/12/2009,0,1,3
12/12/2009,0,1,0
13/12/2009,0,0,2
14/12/2009,0,0,1
15/12/2009,1,0,2
16/12/2009,0,1,5
17/12/2009,0,1,0
18/12/2009,0,0,1
19/12/2009,0,0,4
20/12/2009,0,5,0
21/12/2009,1,0,0
22/12/2009,0,5,1
23/12/2009,0,0,1
24/12/2009,0,0,1
25/12/2009,0,0,0
26/12/2009,0,0,0
27/12/2009,2,0,0
28/12/2009,1,0,0
29/12/2009,1,0,0
30/12/2009,0,0,1
31/12/2009,0,0,1
1/01/2010,0,0,1
2/01/2010,0,0,1
3/01/2010,0,0,0
4/01/2010,0,0,0
5/01/2010,0,1,3
6/01/2010,0,0,2
7/01/2010,0,2,1
8/01/2010,0,0,1
9/01/2010,1,0,0
10/01/2010,0,1,3
11/01/2010,0,0,1
12/01/2010,0,0,4
13/01/2010,0,0,0
14/01/2010,0,0,3
15/01/2010,0,1,0
16/01/2010,0,1,0
17/01/2010,0,0,4
18/01/2010,0,2,1
19/01/2010,0,1,2
20/01/2010,0,0,3
21/01/2010,0,1,0
22/01/2010,0,0,1
23/01/2010,0,1,0
24/01/2010,0,0,1
25/01/2010,0,0,1
26/01/2010,0,2,0
27/01/2010,1,2,1
28/01/2010,1,2,3
29/01/2010,1,0,5
30/01/2010,0,3,2
31/01/2010,0,0,1
1/02/2010,0,0,1
2/02/2010,0,0,3
3/02/2010,0,0,4
4/02/2010,1,0,0
5/02/2010,0,1,0
6/02/2010,0,1,0
7/02/2010,0,0,1
8/02/2010,0,3,0
9/02/2010,0,1,0
10/02/2010,0,0,2
11/02/2010,4,1,3
12/02/2010,2,1,2
13/02/2010,0,0,3
14/02/2010,0,0,3
15/02/2010,0,2,0
16/02/2010,0,2,0
17/02/2010,1,0,0
18/02/2010,0,0,3
19/02/2010,1,3,1
20/02/2010,0,1,1
21/02/2010,0,0,3
22/02/2010,0,0,4
23/02/2010,0,0,6
24/02/2010,1,2,0
25/02/2010,0,1,0
26/02/2010,0,0,2
27/02/2010,1,0,1
28/02/2010,0,1,0
1/03/2010,0,0,1
2/03/2010,1,2,0
3/03/2010,0,2,0
4/03/2010,0,1,2
5/03/2010,0,2,0
6/03/2010,0,0,1
7/03/2010,0,0,2
8/03/2010,0,3,0
9/03/2010,0,0,0
10/03/2010,0,1,0
11/03/2010,0,0,4
12/03/2010,0,2,0
13/03/2010,0,1,0
14/03/2010,1,0,0
15/03/2010,0,0,3
16/03/2010,0,0,1
17/03/2010,0,1,0
18/03/2010,0,0,0
19/03/2010,0,2,1
20/03/2010,0,1,0
21/03/2010,0,0,4
22/03/2010,0,2,0
23/03/2010,0,0,2
24/03/2010,0,0,1
25/03/2010,0,3,1
26/03/2010,0,3,0
27/03/2010,0,0,1
28/03/2010,0,0,0
29/03/2010,0,1,0
30/03/2010,1,5,0
31/03/2010,0,0,1
1/04/2010,1,0,0
2/04/2010,0,2,0
3/04/2010,0,0,1
4/04/2010,0,0,4
5/04/2010,0,0,4
6/04/2010,0,0,2
7/04/2010,0,0,4
8/04/2010,0,0,8
9/04/2010,0,2,0
10/04/2010,0,1,2
11/04/2010,0,1,3
12/04/2010,0,2,0
13/04/2010,0,1,0
14/04/2010,0,0,5
15/04/2010,0,0,8
16/04/2010,0,0,2
17/04/2010,0,3,0
18/04/2010,0,0,5
19/04/2010,0,0,7
20/04/2010,0,6,0
21/04/2010,0,0,7
22/04/2010,1,2,6
23/04/2010,0,0,4
24/04/2010,0,0,1
25/04/2010,0,0,2
26/04/2010,0,0,0
27/04/2010,0,1,20
28/04/2010,0,2,2
29/04/2010,1,2,1
30/04/2010,0,0,4
1/05/2010,2,0,5
2/05/2010,2,0,0
3/05/2010,0,3,1
4/05/2010,0,0,2
5/05/2010,0,1,4
6/05/2010,0,2,2
7/05/2010,0,1,5
8/05/2010,0,0,5
9/05/2010,0,3,0
10/05/2010,0,0,4
11/05/2010,0,0,1
12/05/2010,0,2,4
13/05/2010,0,0,1
14/05/2010,0,1,0
15/05/2010,1,1,0
16/05/2010,0,0,1
17/05/2010,0,2,3
18/05/2010,0,0,2
19/05/2010,2,0,0
20/05/2010,0,0,1
21/05/2010,0,1,0
22/05/2010,0,0,1
23/05/2010,0,0,4
24/05/2010,0,0,8
25/05/2010,0,0,5
26/05/2010,2,1,0
27/05/2010,0,0,0
28/05/2010,0,1,0
29/05/2010,0,0,2
30/05/2010,0,1,0
31/05/2010,0,0,1
1/06/2010,0,0,1
2/06/2010,0,0,6
3/06/2010,0,3,0
4/06/2010,1,1,0
5/06/2010,0,3,1
6/06/2010,0,1,3
7/06/2010,0,1,0
8/06/2010,0,0,1
9/06/2010,0,0,4
10/06/2010,1,1,3
11/06/2010,0,1,3
12/06/2010,0,0,1
13/06/2010,0,1,0
14/06/2010,0,1,4
15/06/2010,0,2,1
16/06/2010,0,1,0
17/06/2010,0,5,0
18/06/2010,0,0,6
19/06/2010,0,1,1
20/06/2010,1,0,1
21/06/2010,0,0,0
22/06/2010,0,1,0
23/06/2010,1,0,4
24/06/2010,0,0,2
25/06/2010,0,0,2
26/06/2010,0,2,0
27/06/2010,0,0,1
28/06/2010,0,0,3
29/06/2010,0,0,3
30/06/2010,0,0,3
1/07/2010,0,0,24
2/07/2010,0,3,26
3/07/2010,0,0,26
4/07/2010,0,0,10
5/07/2010,0,0,9
6/07/2010,0,0,12
7/07/2010,0,0,17
8/07/2010,0,1,11
9/07/2010,0,0,17
10/07/2010,0,1,9
11/07/2010,0,0,23
12/07/2010,0,0,15
13/07/2010,0,0,10
14/07/2010,0,1,6
15/07/2010,0,0,16
16/07/2010,0,0,17
17/07/2010,0,0,13
18/07/2010,0,0,10
19/07/2010,0,0,16
20/07/2010,0,0,10
21/07/2010,0,0,14
22/07/2010,0,0,16
23/07/2010,1,4,25
24/07/2010,0,0,9
25/07/2010,0,0,28
26/07/2010,0,3,23
27/07/2010,0,1,20
28/07/2010,0,0,10
29/07/2010,0,0,17
30/07/2010,0,0,22
31/07/2010,0,0,10
1/08/2010,0,0,12
2/08/2010,3,4,16
3/08/2010,0,0,22
4/08/2010,0,0,15
5/08/2010,0,0,8
6/08/2010,0,0,15
7/08/2010,1,11,11
8/08/2010,0,0,12
9/08/2010,0,0,21
10/08/2010,0,0,16
11/08/2010,0,0,5
12/08/2010,1,3,18
13/08/2010,0,0,23
14/08/2010,0,0,20
15/08/2010,0,1,9
16/08/2010,0,0,14
17/08/2010,1,0,10
18/08/2010,1,0,12
19/08/2010,0,0,22
20/08/2010,0,0,15
21/08/2010,1,0,23
22/08/2010,1,0,12
23/08/2010,0,0,16
24/08/2010,0,0,16
25/08/2010,0,0,11
26/08/2010,0,0,11
27/08/2010,0,0,15
28/08/2010,0,0,13
29/08/2010,0,0,17
30/08/2010,0,0,29
31/08/2010,0,0,20
1/09/2010,0,0,20
2/09/2010,0,0,11
3/09/2010,0,0,19
4/09/2010,0,0,12
5/09/2010,0,0,12
6/09/2010,0,0,24
7/09/2010,0,0,19
8/09/2010,0,0,27
9/09/2010,0,1,18
10/09/2010,0,0,12
11/09/2010,0,0,10
12/09/2010,0,0,14
13/09/2010,0,1,10
14/09/2010,0,0,13
15/09/2010,0,0,30
16/09/2010,0,0,20
17/09/2010,0,0,21
18/09/2010,0,0,18
19/09/2010,0,2,12
20/09/2010,0,2,17
21/09/2010,4,15,17
22/09/2010,0,7,13
23/09/2010,0,0,18
24/09/2010,0,0,17
25/09/2010,0,0,17
26/09/2010,0,3,12
27/09/2010,0,0,18
28/09/2010,0,0,9
29/09/2010,1,0,25
30/09/2010,1,2,5
1/10/2010,0,0,13
2/10/2010,0,1,21
3/10/2010,0,0,23
4/10/2010,0,0,15
5/10/2010,0,0,9
6/10/2010,0,1,19
7/10/2010,0,0,15
8/10/2010,0,0,14
9/10/2010,0,0,12
10/10/2010,0,0,8
11/10/2010,0,0,8
12/10/2010,0,0,21
13/10/2010,0,0,9
14/10/2010,0,0,15
15/10/2010,0,0,5
16/10/2010,0,0,18
17/10/2010,0,0,20
18/10/2010,0,0,26
19/10/2010,0,0,35
20/10/2010,0,0,22
21/10/2010,0,0,15
22/10/2010,0,0,15
23/10/2010,0,0,20
24/10/2010,0,1,20
25/10/2010,0,0,18
26/10/2010,0,0,15
27/10/2010,0,0,28
28/10/2010,0,0,43
29/10/2010,0,0,13
30/10/2010,0,1,17
31/10/2010,0,0,19
1/11/2010,0,0,20
2/11/2010,0,0,36
3/11/2010,0,0,52
4/11/2010,0,0,25
5/11/2010,0,0,28
6/11/2010,0,0,18
7/11/2010,0,0,16
8/11/2010,0,0,26
9/11/2010,0,0,21
10/11/2010,22,3,17
11/11/2010,0,1,123
12/11/2010,0,0,21
13/11/2010,0,0,18
14/11/2010,0,0,25
15/11/2010,0,0,22
16/11/2010,0,0,18
17/11/2010,1,0,17
18/11/2010,0,0,22
19/11/2010,0,0,28
20/11/2010,0,0,18
21/11/2010,0,0,12
22/11/2010,0,2,4
23/11/2010,2,0,19
24/11/2010,0,0,17
25/11/2010,0,0,21
26/11/2010,0,2,16
27/11/2010,1,0,16
28/11/2010,0,0,10
29/11/2010,1,0,5
30/11/2010,0,0,23
1/12/2010,0,28,31
2/12/2010,0,0,27
3/12/2010,0,0,18
4/12/2010,0,0,9
5/12/2010,0,2,10
6/12/2010,0,0,11
7/12/2010,0,0,17
8/12/2010,2,0,24
9/12/2010,0,0,18
10/12/2010,0,0,47
11/12/2010,1,0,71
12/12/2010,0,0,37
13/12/2010,0,0,26
14/12/2010,0,0,45
15/12/2010,0,0,27
16/12/2010,0,0,12
17/12/2010,0,0,12
18/12/2010,0,0,8
19/12/2010,0,0,6
20/12/2010,0,0,14
21/12/2010,0,0,16
22/12/2010,1,0,6
23/12/2010,0,0,15
24/12/2010,0,0,13
25/12/2010,0,0,7
26/12/2010,0,0,10
27/12/2010,0,1,7
28/12/2010,0,0,14
29/12/2010,0,0,27
30/12/2010,0,0,10
31/12/2010,0,0,10
1/01/2011,0,0,13
2/01/2011,0,0,8
3/01/2011,0,0,25
4/01/2011,0,0,16
5/01/2011,0,0,18
6/01/2011,0,0,18
7/01/2011,0,0,20
8/01/2011,0,0,21
9/01/2011,0,0,17
10/01/2011,0,1,19
11/01/2011,0,0,26
12/01/2011,0,0,13
13/01/2011,0,0,25
14/01/2011,0,0,16
15/01/2011,0,0,18
16/01/2011,0,0,24
17/01/2011,0,0,9
18/01/2011,0,0,17
19/01/2011,1,0,25
20/01/2011,0,0,16
21/01/2011,0,0,18
22/01/2011,0,0,15
23/01/2011,0,0,17
24/01/2011,0,0,23
25/01/2011,0,0,16
26/01/2011,0,0,61
27/01/2011,0,0,24
28/01/2011,0,0,14
29/01/2011,0,0,20
30/01/2011,0,0,12
31/01/2011,0,0,11
1/02/2011,0,0,18
2/02/2011,1,0,16
3/02/2011,0,0,14
4/02/2011,0,0,17
5/02/2011,0,0,12
6/02/2011,0,0,27
7/02/2011,2,0,19
8/02/2011,0,0,24
9/02/2011,0,0,26
10/02/2011,0,0,18
11/02/2011,0,0,16
12/02/2011,0,0,14
13/02/2011,0,0,11
14/02/2011,0,5,16
15/02/2011,0,0,14
16/02/2011,0,5,17
17/02/2011,0,0,37
18/02/2011,0,0,17
19/02/2011,0,0,16
20/02/2011,0,0,16
21/02/2011,0,0,24
22/02/2011,0,0,20
23/02/2011,0,13,19
24/02/2011,0,1,15
25/02/2011,0,0,21
26/02/2011,0,0,14
27/02/2011,0,0,19
28/02/2011,0,0,26
1/03/2011,0,0,21
2/03/2011,0,0,19
3/03/2011,0,0,27
4/03/2011,1,0,22
5/03/2011,0,0,19
6/03/2011,0,0,8
7/03/2011,0,0,12
8/03/2011,0,0,18
9/03/2011,1,0,20
10/03/2011,3,5,23
11/03/2011,4,0,38
12/03/2011,0,0,16
13/03/2011,0,0,16
14/03/2011,0,0,51
15/03/2011,0,0,20
16/03/2011,0,0,24
17/03/2011,1,0,12
18/03/2011,0,0,14
19/03/2011,0,0,19
20/03/2011,0,0,19
21/03/2011,0,0,11
22/03/2011,0,8,21
23/03/2011,0,0,21
24/03/2011,0,1,28
25/03/2011,0,0,18
26/03/2011,0,0,12
27/03/2011,0,0,20
28/03/2011,0,5,28
29/03/2011,0,0,26
30/03/2011,0,0,61
31/03/2011,0,0,33
1/04/2011,1,0,24
2/04/2011,0,0,11
3/04/2011,0,5,23
4/04/2011,0,0,29
5/04/2011,0,0,15
6/04/2011,0,0,27
7/04/2011,0,0,13
8/04/2011,0,0,20
9/04/2011,0,0,17
10/04/2011,0,0,24
11/04/2011,1,0,22
12/04/2011,0,0,16
13/04/2011,0,0,27
14/04/2011,0,0,28
15/04/2011,1,0,14
16/04/2011,0,0,21
17/04/2011,0,0,23
18/04/2011,0,0,108
19/04/2011,0,0,143
20/04/2011,1,0,70
21/04/2011,1,0,21
22/04/2011,0,0,25
23/04/2011,0,0,22
24/04/2011,0,0,20
25/04/2011,0,0,15
26/04/2011,1,0,14
27/04/2011,0,0,21
28/04/2011,0,0,14
29/04/2011,0,0,13
30/04/2011,0,0,33
1/05/2011,0,0,14
2/05/2011,0,0,27
